Who will make the biggest difference during the #Obamacare open enrollment period? That's up to you.,Barack Obama
"The incompetent Mayor of London, Sadiq Khan, was bothered that I played a very fast round of golf yesterday. Many Pols exercise for hours, or travel for weeks. Me, I run through one of my courses (very inexpensive). President Obama would fly to Hawaii. Kahn should focus on....",Donald J. Trump
Today: Check 'sign up for health insurance' off your to-do list.  #GetCovered #StayCovered,Barack Obama
ICYMI: Nearly 11.7 million Americans enrolled in health care through the open marketplace.,Barack Obama
"When members of Congress question my authority to take action, I have a simple answer: Pass a bill. -President Obama #ImmigrationAction",Barack Obama
You could talk about anything-even compare jump shots. Enter now:,Barack Obama
The 99% Get a Bigger Raise,Donald J. Trump
".@NATO, very unfair to the United States!",Donald J. Trump
BIG United States Supreme Court WIN for the Border on Asylum!,Donald J. Trump
"Has anyone noticed that the top shows on @foxnews and cable ratings are those that are Fair (or great) to your favorite President, me! Congratulations to @seanhannity for being the number one show on Cable Television!",Donald J. Trump
"Once again, @TheRickWilson knocks it out of the park. The one good thing to come out of the past 2 and a half years in the Slough of Despond is Wilson's political commentary, which is in a literary category of its own.",Toomas Hendrik Ilves
"Vladimir Putin: friendship with China, 'Donald' and the rise of national populism | Financial Times",Toomas Hendrik Ilves
This is no time to sit on the sidelines. Do your part to help Americans get covered:,Barack Obama
"Facebook deceived users about the way it used phone numbers, facial recognition, FTC to allege in complaint",Toomas Hendrik Ilves
"Jesse &amp; Emma, Great News. Congratulations!!!!!",Donald J. Trump
... then #MoscowMitch shouldn't really annoy you,Toomas Hendrik Ilves
LIVE: President Obama is in New Jersey thanking the troops for all they do for our country. Tune in:,Barack Obama
"If you come after the President, the Country, the Flag - he's going to defend himself. What the squad doesn't like is that Donald Trump is enforcing the very laws that are on the books that were put there by Congress. Jason Chaffetz. Also, buy Jason's great new book, POWER GRAB!",Donald J. Trump
"Thank you to Bahamian Prime Minister Hubert Minnis for your very gracious and kind words in saying that without the help of the United States and me, their would have been many more casualties. I give all credit to FEMA, the U.S. Coast Guard, &amp; the brave people of the Bahamas..",Donald J. Trump
"Facebook learned about Cambridge Analytica as early as September 2015, new documents show",Toomas Hendrik Ilves
This is a free trip for two to our nation's capital-and you'll get to meet President Obama:,Barack Obama
We're free and safe and secure over here because you're willing to serve over there. -President Obama #JoiningForces,Barack Obama
Academics accuse Kremlin of repressing political protesters,Toomas Hendrik Ilves
Maria &amp; John understood the dishonesty &amp; deception from the very beginning!,Donald J. Trump
Facebook is russophobic!,Toomas Hendrik Ilves
8 FACTS that #FakeNewsCNN will ignore in tonight's Climate Forum,Donald J. Trump
How Cyber Weapons Are Changing the Landscape of Modern Warfare,Toomas Hendrik Ilves
Nobody ever heard of this dope until he met me. He only lasted 11 days!,Donald J. Trump
"Check this out: More than 500,000 people have signed the #RaiseTheWage petition.",Barack Obama
"My fellow Americans, we are and always will be a nation of immigrants. -President Obama #ImmigrationAction",Barack Obama
We have to pass a budget that gives middle-class families the security they need to get ahead in the new economy. -President Obama,Barack Obama
"Would be very hard for Jeremy Corbyn, the leader of Britain's Labour Party, to seek a no-confidence vote against New Prime Minister Boris Johnson, especially in light of the fact that Boris is exactly what the U.K. has been looking for, &amp; will prove to be a great one! Love U.K.",Donald J. Trump
"The Obama Administration built the Cages, not the Trump Administration! DEMOCRATS MUST GIVE US THE VOTES TO CHANGE BAD IMMIGRATION LAWS.",Donald J. Trump
Thank you @MarkLevinShow!,Donald J. Trump
This petition is an important way you can support #NetNeutrality:,Barack Obama
KEEP AMERICA GREAT!,Donald J. Trump
Larry Kudlow on @Varneyco now!,Donald J. Trump
"China has lost 5 million jobs and two million manufacturing jobs due to the Trump Tariffs. Trumps got China back on its heels, and the United States is doing great. @AndyPuzder @MariaBartiromo",Donald J. Trump
How Fake News Could Lead to Real War,Toomas Hendrik Ilves
"Tonight, after a breakthrough year for America, our economy is growing and creating jobs at the fastest pace since 1999. -President Obama",Barack Obama
"The Mainstream Media is out of control. They constantly lie and cheat in order to get their Radical Left Democrat views out their for all to see. It has never been this bad. They have gone bonkers, &amp; no longer care what is right or wrong. This large scale false reporting is sick!",Donald J. Trump
"Rep. Tlaib wrote a letter to Israeli officials desperately wanting to visit her grandmother. Permission was quickly granted, whereupon Tlaib obnoxiously turned the approval down, a complete setup. The only real winner here is Tlaib's grandmother. She doesn't have to see her now!",Donald J. Trump
"Today, I am also directing the Department of Justice to propose legislation ensuring that those who commit hate crimes and mass murders face the DEATH PENALTY - and that this capital punishment be delivered quickly, decisively, and without years of needless delay.",Donald J. Trump
Great job by the U.S. Coast Guard!,Donald J. Trump
This is one of the most horrible abuses of all. Those texts between gaga lovers would have told the whole story. Illegal deletion by Mueller. They gave us the insurance policy.,Donald J. Trump
Heath care open enrollment is here again. Find a plan that's right for you.,Barack Obama
"In light of the US Senate's refusal to deal with election security, it's worth re-upping this from a mere two weeks ago.  via @slate",Toomas Hendrik Ilves
"A little comic relief. No, actually, this is a riot.",Toomas Hendrik Ilves
It keeps coming...  via @financialtimes,Toomas Hendrik Ilves
.@AndreiSoldatov being brilliant... again,Toomas Hendrik Ilves
You've got options. Take a look:  #GetCovered #StayCovered,Barack Obama
Forgot wear,Toomas Hendrik Ilves
Opinion | A high-level Senate report confirms it: Our elections still aren't safe,Toomas Hendrik Ilves
"So, this happened:  #CanILive",Barack Obama
"The Taliban has never been hit harder than it is being hit right now. Killing 12 people, including one great American soldier, was not a good idea. There are much better ways to set up a negotiation. The Taliban knows they made a big mistake, and they have no idea how to recover!",Donald J. Trump
The President will address the nation tomorrow about the steps he's taking to help fix our broken immigration system.,Barack Obama
This is a big deadline-don't miss out.,Barack Obama
How many stories are wrong? Almost all of the stories the New York Times has done are inaccurate and wrong. @greggutfeld  The New York Times should close its doors and throw away the keys. The women mentioned in the Kavanaugh story said she didn't even remember the event.,Donald J. Trump
Last year was the strongest year for job growth since the 1990s. -President Obama #MadeInAmerica,Barack Obama
Let's start 2015 strong-chip in right now:,Barack Obama
Time is winding down-say you'll do your part:  #Obamacare,Barack Obama
"Blaming the Finns for Soviet crimes against humanity. Since Lavrov defends the Molotov-Ribbentrop pact as necessary for (in his own words) our country, would these be Russian crimes?",Toomas Hendrik Ilves
"Everyone agrees our immigration system is broken, and Congress has stalled on reform. That's why the President is taking #ImmigrationAction.",Barack Obama
Great!,Donald J. Trump
Good news: Wind and solar energy have tripled since 2008.,Barack Obama
100% Confirmed!,Donald J. Trump
An Indian filmmaker's search for true self in Setomaa,Toomas Hendrik Ilves
"Sergei Ivanov says Molotov-Ribbentrop Pact was not the collusion of two dictators but rather an action fully justified by the national interests of the USSR, interests which the Russian Federation shares.",Toomas Hendrik Ilves
Russia's hybrid warfare toolkit has more to offer than propaganda,Toomas Hendrik Ilves
"Western liberalism is obsolete, warns Putin, ahead of May meeting | World news | The Guardian",Toomas Hendrik Ilves
"The official account of the Russian MFA states quotes Sergei Lavrov as stating the USSR is our country, i.e. Russia = USSR. Let us now and for at least as long as this regime is in power, dispense with the notion that one cannot equate Russia and the USSR.",Toomas Hendrik Ilves
"Our economy has created 2.65 million jobs so far this year, higher than any full year since the late 1990s.",Barack Obama
Twitter says it may have used user data for ads without permission | Article [AMP] | Reuters,Toomas Hendrik Ilves
And the app company responds in bad English? No this isn't suspicious at all. Guess they have a lot of data though,Toomas Hendrik Ilves
"This 9-year-old girl stood up for what she believes in, and then got a letter back from the President:",Barack Obama
"Representatives Omar and Tlaib are the face of the Democrat Party, and they HATE Israel!",Donald J. Trump
Think you can nail the punchline? Here's your chance:,Barack Obama
"As bad as @CNN is, Comcast MSNBC is worse. Their ratings are also way down because they have lost all credibility. I believe their stories about me are not 93% negative, but actually 100% negative. They are incapable of saying anything positive, despite all of the great things...",Donald J. Trump
"Thread, from someone who studies and hence also knows how Russia thinks about foreign and security policy, @KeirGiles",Toomas Hendrik Ilves
"We're a nation that values families, and we should work together to keep them together. -President Obama #ImmigrationAction",Barack Obama
Ignore the annoying flashing .gif and read this fascinating statistical look at tourism in Europe.,Toomas Hendrik Ilves
"Russia's efforts against glorifying Nazism? Former Russian defense minister Sergei Ivanov just gave a speech stating the Nazi-Soviet, i.e., Molotov-Ribbentrop Pact remains in Russia's national interest.",Toomas Hendrik Ilves
I'm OK with that!,Donald J. Trump
"Why gamble with your health? It's easy to get quality, affordable health coverage.  #GetCovered",Barack Obama
A string of court cases that have been run through the legal system that have hit DEAD ENDS.... @BillHemmer @AmericaNewsroom,Donald J. Trump
Gee thanks for letting users know... ahem,Toomas Hendrik Ilves
WATCH: The President and First Lady are welcoming children to the White House for trick-or-treating.  #HappyHalloween,Barack Obama
"It was my honor to sign a Presidential Memorandum facilitating the cancellation of student loan debt for 25K of our most severely disabled Veterans. With today's order, we express the everlasting love &amp; loyalty of a truly grateful Nation. God bless our Vets, &amp; God Bless America!",Donald J. Trump
"This, by @qjurecic , is truly magnificent.",Toomas Hendrik Ilves
The pretend Ukraine scandal is an another malicious seditious effort to protect the Obama/Clinton gang. Criminal classified leaks and spying targeting Trump - again. @TomFitton,Donald J. Trump
Facebook's Ex-Security Chief Details His 'Observatory' for Internet Abuse  via @WIRED,Toomas Hendrik Ilves
It is unbelievable what so many of these young people have accomplished. -President Obama  #WHScienceFair,Barack Obama
"The U.S. Economy is the envy of the world, as Europe and Asia slide ever toward recession. But the Left is trying to avoid talking about the Trump Economy. @IngrahamAngle  The Best Is Yet To Come.",Donald J. Trump
And that's the student parking lot at Paly High,Toomas Hendrik Ilves
Logisch.,Toomas Hendrik Ilves
"Peter Morici, Economist: Tariffs will not impact American consumers that much because the Chinese currency has gone down, which gives our importers a discount. Importers can find suppliers outside of China. Absolutely worth it, we don't want to be servants to the Chinese! This...",Donald J. Trump
Our unemployment rate is now lower than it was before the financial crisis. -President Obama #SOTU,Barack Obama
Cyber attack hits email users probing Russian intelligence  via @financialtimes,Toomas Hendrik Ilves
"Cushy ambassadorships go to donors, so now a chiropractor is handling the fallout over Greenland - The Washington Post",Toomas Hendrik Ilves
Finnish Defense Bosses' Threats of 'Russian Influence' Dismissed as 'Trolling':  via @SputnikInt,Toomas Hendrik Ilves
LIVE: President Obama is talking to students at @GeorgiaTech about how to make college in America more affordable.,Barack Obama
The deadline to #GetCovered is coming up fast. Don't miss your chance to find a plan that works for you:,Barack Obama
Big news: More than 200 U.S. companies are supporting the President's plan to cut carbon pollution from power plants.,Barack Obama
"I call for the Resignation of everybody at The New York Times involved in the Kavanaugh SMEAR story, and while you're at it, the Russian Witch Hunt Hoax, which is just as phony! They've taken the Old Grey Lady and broken her down, destroyed her virtue and ruined her reputation...",Donald J. Trump
Is this a joke or for real? - naive European,Toomas Hendrik Ilves
"LIVE: President Obama is speaking in Louisville, Kentucky, about the economy.",Barack Obama
We're a nation that gives people a chance to take responsibility-and make amends. -President Obama #ImmigrationAction,Barack Obama
Facebook Listening to Users Isn't Just a Privacy Scandal - The Atlantic,Toomas Hendrik Ilves
"This was the originally projected path of the Hurricane in its early stages. As you can see, almost all models predicted it to go through Florida also hitting Georgia and Alabama. I accept the Fake News apologies!",Donald J. Trump
These folks are ready to lead in the fight against climate change:  #ActOnClimate,Barack Obama
Europe Built a System to Fight Russian Meddling. It's Struggling.,Toomas Hendrik Ilves
"Very productive meeting with Angela Merkel, the Chancellor of the Federal Republic of Germany, at the #G7Summit in Biarritz, France!",Donald J. Trump
It's more than health insurance-it's peace of mind.,Barack Obama
"losers gonna be bitter I guess. Enjoy your sovok kruschovka life, loser.",Toomas Hendrik Ilves
"That is true, and the USA is Winning Again!",Donald J. Trump
"A lot of Fake News is being reported that I overruled the VP and various advisers on a potential Camp David meeting with the Taliban. This Story is False! I always think it is good to meet and talk, but in this case I decided not to. The Dishonest Media likes to create...",Donald J. Trump
94% Approval Rating in the Republican Party! Tuesday night in the Great State of North Carolina proved that high and very beautiful number correct.,Donald J. Trump
Tomorrow is the last day to enroll for health coverage that begins on February 1st. Check your options:  #GetCovered,Barack Obama
"That's just what the Russians do, says diplomat Daniel Fried,They insert themselves into a foreign economy and then start to influence its politics from the inside. Do read this. utm_source=",Toomas Hendrik Ilves
Just watched AFL-CIO President Richard Trumka on @FoxNews and thought to myself how different he is on TV than he is when he is with me at the White House. Likes what we are doing until the cameras go on. We got robbed on Trade and everything else while his Dems just sat back....,Donald J. Trump
I've been fighting income inequality since before it was cool. -President Obama,Barack Obama
Now accepting applications: @OFA is running a specialized program to train grassroots organizers of all levels.,Barack Obama
"The Dems new weapon is actually their old weapon, one which they never cease to use when they are down, or run out of facts, RACISM! They are truly disgusting! They even used it on Nancy Pelosi. I will be putting out a list of all people who have been so (ridiculously) accused!",Donald J. Trump
Watch the weekly address: President Obama makes the case for why it's time to #RaiseTheWage.,Barack Obama
"The universe is an amazing creation, for it revolves around one man. All time will be measured in the future as BT and AD. The latter may actually turn out to be the case.",Toomas Hendrik Ilves
Kind of like arguing in Troy who has a better idea of where to put the horse.,Toomas Hendrik Ilves
Read much?,Toomas Hendrik Ilves
So who will do the quick insta-meme of the 2034 calendar using the Russian data stealing face-aging FaceApp?,Toomas Hendrik Ilves
"Lowering drug prices for many Americans - including our great seniors! At my direction, @HHSGov @SecAzar just released a Safe Importation Action Plan. Our Governors will be very happy too! @GovRonDeSantis @GovofCO",Donald J. Trump
Thank you @MarkLevinShow!,Donald J. Trump
How the West Got China's Social Credit System Wrong  via @WIRED,Toomas Hendrik Ilves
WATCH: President Obama discusses #CollegeOpportunity with students from across the country.,Barack Obama
BIG NIGHT FOR THE REPUBLICAN PARTY. CONGRATULATIONS TO ALL!,Donald J. Trump
"100,000 Estonians sing a song with lyrics by a 19th Century poetess, which throughout 50 years of Soviet occupation served as an unofficial anthem, that the sovs tried to suppress but never managed. At the our song festivals people just sang it anyway.",Toomas Hendrik Ilves
9.5 million Americans have signed up for coverage-and we're not done yet.,Barack Obama
Immigrants have made this City of Broad Shoulders their home. -President Obama #ImmigrationAction,Barack Obama
"Thanks to #Obamacare, fewer people are facing financial distress because of medical bills. More from @nytimes:",Barack Obama
The Aspen Security Forum Panel on  a resurgent Russia where I just spoke:,Toomas Hendrik Ilves
No one ever said the fight for change would be easy-that's why it needs you:,Barack Obama
"Facebook 'has to do a lot better than this,' say Senators  via @Verge",Toomas Hendrik Ilves
The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!,Donald J. Trump
Analysis | The Cybersecurity 202: Huawei accuses U.S. government of hacking it and threatening its employees,Toomas Hendrik Ilves
Our great Economy is the talk of everyone!,Donald J. Trump
Repealing the Affordable Care Act would mean millions of Americans could lose their health insurance:,Barack Obama
The last three years of Trump policy have finally brought real hope and real change. Unemployment this year hit a 50 year low. With President Trump we've seen the lowest EVER African American and Hispanic unemployment. The booming Trump Economy has pushed up workers wages....,Donald J. Trump
Beautiful evening in Fayetteville tonight! Big day in North Carolina tomorrow. Make sure you get out and VOTE for Dan Bishop in #NC09 and Greg Murphy in #NC03!,Donald J. Trump
President Obama is working to cut harmful methane emissions. More from @TIME:  #ActOnClimate,Barack Obama
Check out what @Google is up to for the 2020 election! #KAG2020,Donald J. Trump
Perhaps squeamish about the word lie?,Toomas Hendrik Ilves
It has been reported that Robert Mueller is saying that he did not apply and interview for the job of FBI Director (and get turned down) the day before he was wrongfully appointed Special Counsel. Hope he doesn't say that under oath in that we have numerous witnesses to the...,Donald J. Trump
"Let's roll up our sleeves, work together, and try to get something done. -President Obama",Barack Obama
Google accused of secretly feeding personal data to advertisers  via @financialtimes,Toomas Hendrik Ilves
amazing thread @TheRickWilson,Toomas Hendrik Ilves
Leakin' Lyin' James Comey!,Donald J. Trump
Immigration reform makes both moral and economic sense. Read more from @PennyPritzker:,Barack Obama
I've proposed making two years of community college as free and universal as high school is today. -President Obama,Barack Obama
Conspiracies: It Is Impossible to See Ostriches Hiding Their Heads in the Sand,Toomas Hendrik Ilves
"True. OTH when a decade ago when the presidents of the other countries traded away and attacked wanted to issue an anniversary statement, the erstwhile Finnish president declined. Didn't want to be included with those of us suffering from Post-soviet traumatic distress order",Toomas Hendrik Ilves
"I will help Angel Mom (and great woman) Mary Ann Mendoza with Twitter. I know Mary Ann from the beginning, and she should never be silenced. She is a winner who has lost so much, her child. Twitter, if you're watching, please do what you have to do, NOW!  @foxandfriends",Donald J. Trump
"As foreigner living here in different periods of my life -- as a child and youth, then middle-aged and now almost at geezer status -- it has always been people like Glen Oakley that for me have made America great.",Toomas Hendrik Ilves
A wonderful piece by @judithmknott on the notoriously difficult Estonian language. An epithet used by the 80% of visiting foreign journalists.  via @DeepBaltic,Toomas Hendrik Ilves
The best economy in our lifetime! @IngrahamAngle,Donald J. Trump
Check out the offers on this marketplace today:  #GetCovered,Barack Obama
"In New Facebook Effort, Humans Will Help Curate Your News Stories",Toomas Hendrik Ilves
#LetsMove MT @FLOTUS: The First Lady wants to know #TurnipForWhat?   #AskTheFirstLady #TD4W,Barack Obama
It's 2015. It's time. -President Obama on equal pay #LeadOnLeave,Barack Obama
This is huge: The United States and China have just agreed on an ambitious new joint plan to cut carbon pollution.,Barack Obama
"Today, we honor all of our Country's Purple Heart recipients, their loved ones, and our Gold Star Families for their immeasurable sacrifice. These American Patriots represent the unyielding and unmatched strength and determination of the U.S. Armed Forces:",Donald J. Trump
Just another disgruntled former employee who got fired for gross incompetence!,Donald J. Trump
Tomorrow is the deadline to enroll for health coverage that starts January 1st. Sign up right now:  #GetCovered,Barack Obama
Tallinn's 500 year-old lessons trade policy (thread),Toomas Hendrik Ilves
"U.S. Cyberattack Hurt Iran's Ability to Target Oil Tankers, Officials Say",Toomas Hendrik Ilves
Here are eight ways #Obamacare has proved the critics wrong:  (h/t @voxdotcom),Barack Obama
How Sweden is fighting deep fakes  via @GovInsider,Toomas Hendrik Ilves
Analysis | How did Trump end up in front of a presidential seal doctored to include a Russian symbol?,Toomas Hendrik Ilves
"Just watched @FoxNews heavily promoting the Democrats through their DNC Communications Director, spewing out whatever she wanted with zero pushback by anchor, @SandraSmithFox. Terrible considering that Fox couldn't even land a debate, the Dems give them NOTHING! @CNN &amp; @MSNBC....",Donald J. Trump
Here's what we know about the Russian company behind FaceApp,Toomas Hendrik Ilves
Every dollar invested in the National Park Service generates $10 for the American economy. That's a good investment. -President Obama,Barack Obama
Oops...,Toomas Hendrik Ilves
Another amazing scoop from @michaeldweiss and @pierrevaux,Toomas Hendrik Ilves
Double dipping. Hacking to Spy and making a buck  in video games @techreview,Toomas Hendrik Ilves
"I assume this is irony, yes?",Toomas Hendrik Ilves
North Carolina Governor Cooper Vetoed a Bill that would have required Sheriffs to cooperate with Ice. This is a terrible decision for the great people of North Carolina. He should reverse his decision and get back to the basics of fighting crime!,Donald J. Trump
Just great. Another Putin-Versteher and hence anti-democracy politician,Toomas Hendrik Ilves
"The ability to compete in the global economy depends on us having the world's most skilled, best educated workforce.  -President Obama",Barack Obama
Data Protection Legislations around the world,Toomas Hendrik Ilves
".@sundarpichai of Google was in the Oval Office working very hard to explain how much he liked me, what a great job the Administration is doing, that Google was not involved with China's military, that they didn't help Crooked Hillary over me in the 2016 Election, &amp; that they...",Donald J. Trump
Instagram censors Melbourne artist's anti-Beijing post but ignores trolls,Toomas Hendrik Ilves
This is the real corruption that the Fake News Media refuses to even acknowledge!,Donald J. Trump
The #Obamacare marketplace opens Saturday-spread the word about why getting covered matters:,Barack Obama
"A dozen friends, EU citizens in the UK,  all of them talented, highly-respected in their fields and many of them in the UK for decades, have left or soon will. Elsewhere they are wanted, even actively recruited. EU member states see this as an opportunity to get new brains.",Toomas Hendrik Ilves
"A rather good article on the dilemmas faced by the Nordic model in the era of massive refugee flight. Nonetheless, WW2 refugees such as my parents, who learned Swedish, started work upon arrival and besides, looked Swedish, were still javla utlanningar",Toomas Hendrik Ilves
We're trying to make sure that across the board more and more young people can afford to go to college. -President Obama,Barack Obama
Accreditation refusal for state propaganda channel to media freedom conference amounts to discrimination???,Toomas Hendrik Ilves
"Share what inspired you to get involved, and be automatically entered to meet the President:",Barack Obama
From the always interesting Frederic @filloux,Toomas Hendrik Ilves
Plus ca change and all that...,Toomas Hendrik Ilves
Republicans in Congress have put together the same proposals year after year after year. -President Obama,Barack Obama
That's up from the 21 and 38 reported 2 years ago.,Toomas Hendrik Ilves
An intriguing article on AI and security policy.,Toomas Hendrik Ilves
"Based on the IG Report, the whole Witch Hunt against me and my administration was a giant and illegal SCAM. The House of Representatives should now get back to work on drug prices, healthcare, infrastructure and all else. The Mueller Report showed No Collusion, No Obstruction!",Donald J. Trump
Estonia as a precursor to Russian disruption of US politics,Toomas Hendrik Ilves
Happy Birthday Sean!,Donald J. Trump
The President is taking steps to fix our broken immigration system-stand up to those who want to block progress:,Barack Obama
"When will the Radical Left Congresswomen apologize to our Country, the people of Israel and even to the Office of the President, for the foul language they have used, and the terrible things they have said. So many people are angry at them &amp; their horrible &amp; disgusting actions!",Donald J. Trump
2. You lift sanctions on one of the sleaziest thug-oligarchs in Russia,Toomas Hendrik Ilves
Here's to a happy and healthy 2015.,Barack Obama
"Twitter users are escaping online hate by switching profiles to Germany, where Nazism is illegal",Toomas Hendrik Ilves
"I would like to thank the Democrats for holding this morning's hearing. Now, after 3 hours, Robert Mueller has to subject himself to #ShiftySchiff - an Embarrassment to our Country!",Donald J. Trump
It is good to be home. -President Obama in Chicago #ImmigrationAction,Barack Obama
Celebrate the holiday season with the ones you love-and make sure they #GetCovered:,Barack Obama
WHAT?!?!?  via @politico,Toomas Hendrik Ilves
"Many incredible things are happening right now for our Country. After years of being ripped off by other nations on both Trade Deals and the Military, things are changing fast. Big progress is being made. America is respected again. KEEP AMERICA GREAT!",Donald J. Trump
"Given all that has happened in the past week and indeed since  the Case of the bedbugs first hit twitter, you would think either it was a truly slow newsweek or lots of smart people on twitter are engaged in displacement as a coping behavior in response to the utter madhouse.",Toomas Hendrik Ilves
Former Huawei employees say client information was discussed at Chinese embassy | Radio Prague  via @RadioPrague,Toomas Hendrik Ilves
"Nah, they would never do that.  via @businessinsider",Toomas Hendrik Ilves
See why 2014 was a breakthrough year for America:,Barack Obama
Really bad news! The Baltimore house of Elijah Cummings was robbed. Too bad!,Donald J. Trump
Or a slightly less well known hacked phone conversation leak between Foreign Minister @Urmaspaet and EU High Representative Catherine Ashton on Ukraine a short while after the Nuland phone hack leak.,Toomas Hendrik Ilves
Brad Parscale made a fortune through his companies that get cut of Trump's campaign contributions,Toomas Hendrik Ilves
"The Media has a big responsibility to life and safety in our Country. Fake News has contributed greatly to the anger and rage that has built up over many years. News coverage has got to start being fair, balanced and unbiased, or these terrible problems will only get worse!",Donald J. Trump
"I think President Trump is set in his ways because he doesn't see any weakening. I mean, look at the joblessness report today. What I'm surprised at is how strong the consumer is. I think the Chinese need it (a deal) more than we do. It's statistical. I just think....",Donald J. Trump
"Thank you Mr. Wonderful, I like you too! @kevinolearytv @CNBC",Donald J. Trump
"Looking forward to being with Dan Bishop in two weeks, in North Carolina. His opponent believes in Open Borders and Sanctuary Cities, and won't protect your Second Amendment!",Donald J. Trump
"One of the biggest things to come out of Mueller's testimony was the fact that when he was asked, was there ANYTHING that impeded your investigation, the answer was a clear, unequivocal, NO. Misty Marris  @FoxNews  True, but many other great exonerating things came out.....",Donald J. Trump
"Today, more than 16 million Americans have gained the security of health insurance. -President Obama",Barack Obama
The enemy within: How the Baltic states spot the Kremlin's agents  via @TheEconomist,Toomas Hendrik Ilves
"Remember when Iran shot down a drone, saying knowingly that it was in their airspace when, in fact, it was nowhere close. They stuck strongly to that story knowing that it was a very big lie. Now they say that they had nothing to do with the attack on Saudi Arabia. We'll see?",Donald J. Trump
Having dinner tonight with Tim Cook of Apple. They will be spending vast sums of money in the U.S. Great!,Donald J. Trump
"For all of the geniuses out there, many who have been in other administrations and taken to the cleaners by China, that want me to get together with the EU and others to go after China Trade practices remember, the EU &amp; all treat us VERY unfairly on Trade also. Will change!",Donald J. Trump
"Great news that an activist investor is now involved with AT&amp;T. As the owner of VERY LOW RATINGS @CNN, perhaps they will now put a stop to all of the Fake News emanating from its non-credible anchors. Also, I hear that, because of its bad ratings, it is losing a fortune.....",Donald J. Trump
Thank you @LouDobbs and Tom Homan!,Donald J. Trump
The fact that James Comey was not prosecuted for the absolutely horrible things he did just shows how fair and reasonable Attorney General Bill Barr is. So many people and experts that I have watched and read would have taken an entirely different course. Comey got Lucky!,Donald J. Trump
That's what this movement was all about-one leg in our long journey toward freedom. -President Obama #Selma50 #MarchOn,Barack Obama
Great job @ChrisPlanteShow!,Donald J. Trump
"Today, on behalf of the American people, I received an American flag that flew aboard a ship carrying the first waves of U.S. Service Members to land in Normandy...",Donald J. Trump
"A fighter and champion, GREAT!",Donald J. Trump
Thank you Katie!,Donald J. Trump
"If you want to stop the drug smugglers, human traffickers, and vicious MS-13 gang members from threatening our communities and poisoning our youth, you have only one choice - you must elect more REPUBLICANS! #KAG2020",Donald J. Trump
"If you're passionate about marriage equality, take a look at this progress-state by state:  #LoveIsLove",Barack Obama
"Reminder to all discussing the unelected, meaning indirectly elected Estonian president:  the US president is not elected by popular vote, as one should know from the 2000 and 2016 elections.",Toomas Hendrik Ilves
"If you know someone looking to take their organizing skills to the next level, send them here:",Barack Obama
"Over the past 59 months, the private sector has added almost 12 million new jobs. -President Obama",Barack Obama
Great interview of Sarah Sanders by @foxandfriends. She is a terrific person with a great future!,Donald J. Trump
We're the only advanced country on Earth that doesn't guarantee paid sick leave or paid maternity leave. -President Obama #SOTU,Barack Obama
This senator was Big Tech's friend-but is now its greatest threat,Toomas Hendrik Ilves
Here's a reminder from @GinaEPA of a few challenges the EPA has conquered in the past:  #ActOnClimate,Barack Obama
But of course,Toomas Hendrik Ilves
"... But while the bipartisan report's warning that the United States remains vulnerable in the next election is clear, its findings were so heavily redacted at the insistence of American intelligence agencies that key lessons for 2020 were blacked out.",Toomas Hendrik Ilves
The status quo isn't working for our workers. -President Obama #LeadOnTrade,Barack Obama
Thanks @RepDougCollins - TRUE!,Donald J. Trump
"Thank you, working hard! #KAG2020",Donald J. Trump
"In the weekly address, the President talks about ensuring that all hard-working Americans can retire with dignity.",Barack Obama
"Just Out: Kavanaugh accuser doesn't recall incident. @foxandfriends  DO YOU BELIEVE WHAT THESE HORRIBLE PEOPLE WILL DO OR SAY. They are looking to destroy, and influence his opinions - but played the game badly. They should be sued!",Donald J. Trump
On my way to New Mexico - see you all shortly at the @StarCenter! #KAG2020,Donald J. Trump
Great respect for the fact that President Xi &amp; his Representatives want calm resolution. So impressed that they are willing to come out &amp; state the facts so accurately. This is why he is a great leader &amp; representing a great country. Talks are continuing!,Donald J. Trump
Massive overflow crowds in New Hampshire last week. Couldn't get into packed SNHU Arena. Fake and Corrupt News would like you to believe otherwise. MAKE AMERICA GREAT AGAIN!,Donald J. Trump
"My Stock Market gains must be judged from the day after the Election, November 9, 2016, where the Market went up big after the win, and because of the win. Had my opponent won, CRASH!",Donald J. Trump
"Incidentally, with @luukasilves as first author.",Toomas Hendrik Ilves
The dangers of extreme weather can be heartbreaking. It's time to #ActOnClimate.,Barack Obama
The Man Behind the Kremlin's Control of the Russian Media - OCCRP,Toomas Hendrik Ilves
I wrote one of blurbs for the book but nothing screams out a must read like an @rt_com hit piece . @KeirGiles,Toomas Hendrik Ilves
No kidding: Every grassroots donation will be matched by another @OFA supporter. Chip in today:,Barack Obama
"I had nothing to do with the decision of our great @VP Mike Pence to stay overnight at one of the Trump owned resorts in Doonbeg, Ireland. Mike's family has lived in Doonbeg for many years, and he thought that during his very busy European visit, he would stop and see his family!",Donald J. Trump
"All for what is, after all, a local election. Overall, the decision was clearly made that these protests had not simply to be controlled, but crushed - this was to be an object demonstration of the state's will and capacity.",Toomas Hendrik Ilves
